T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2420	0.007709	0.010997	0.003810	0.008304	0.010193	0.003934	0.010803	0.014549	0.011797	0.006106
2430	0.007377	0.011965	0.004863	0.011437	0.010028	0.003501	0.011126	0.012034	0.017566	0.005598
2440	0.006388	0.013488	0.005345	0.013882	0.008450	0.004838	0.009619	0.011918	0.020538	0.006716
2450	0.005934	0.015595	0.006344	0.014162	0.010630	0.004196	0.010753	0.009853	0.018430	0.006043
2460	0.005921	0.010899	0.007548	0.010881	0.010564	0.004473	0.010910	0.009077	0.016610	0.007310
2470	0.007434	0.011380	0.007389	0.012649	0.010344	0.004518	0.012987	0.007961	0.014406	0.008795
2480	0.009405	0.009936	0.006902	0.011573	0.011328	0.004297	0.012486	0.007401	0.015428	0.009705
2490	0.012631	0.008260	0.006877	0.010201	0.011379	0.004421	0.011727	0.007889	0.016154	0.009337
2500	0.014068	0.006305	0.006594	0.013611	0.011180	0.005325	0.009111	0.010746	0.016947	0.009813
2510	0.014526	0.005976	0.007392	0.014162	0.008826	0.005408	0.009059	0.010230	0.015928	0.011836
2520	0.018341	0.005808	0.009205	0.012474	0.007395	0.005185	0.008436	0.012648	0.016497	0.010796
2530	0.020338	0.007217	0.009003	0.014522	0.006768	0.005599	0.008325	0.013688	0.013653	0.012307
2540	0.021375	0.005238	0.008149	0.013949	0.006720	0.005700	0.009383	0.010258	0.014237	0.010543
2550	0.022616	0.005632	0.007782	0.011951	0.006627	0.005051	0.008155	0.006336	0.014503	0.009862
2560	0.026948	0.006055	0.007701	0.013495	0.005224	0.006693	0.007298	0.005345	0.018187	0.009439
2570	0.023522	0.005366	0.007968	0.012787	0.005295	0.007593	0.006407	0.005305	0.016489	0.008721
2580	0.027461	0.003721	0.007654	0.011776	0.004962	0.009098	0.006392	0.004267	0.018479	0.008983
2590	0.026457	0.003460	0.008939	0.009560	0.008830	0.006123	0.006791	0.004320	0.018065	0.010062
2600	0.019417	0.003827	0.006682	0.004659	0.008602	0.006141	0.007547	0.005955	0.017842	0.009105
2610	0.017463	0.004705	0.005324	0.003758	0.007571	0.004631	0.008447	0.008581	0.013705	0.009491
