T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2170	0.545188	0.513018	0.519348	0.484376	0.492861	0.505076	0.492611	0.498078	0.496831	0.487303
2180	0.544736	0.516105	0.521482	0.484875	0.494085	0.504498	0.496379	0.498537	0.492132	0.488015
2190	0.540649	0.514762	0.519316	0.483327	0.493398	0.502667	0.501165	0.496417	0.493916	0.487444
2200	0.540584	0.514288	0.518933	0.482651	0.494638	0.503132	0.499266	0.499591	0.493562	0.485526
2210	0.543092	0.515740	0.518495	0.482889	0.496827	0.506537	0.500398	0.500951	0.496043	0.484251
2220	0.539746	0.515841	0.516314	0.481729	0.498964	0.508584	0.498204	0.503109	0.498019	0.486355
2230	0.538853	0.518090	0.517187	0.483083	0.500348	0.507646	0.501871	0.502620	0.498908	0.486423
2240	0.541139	0.518352	0.516870	0.485389	0.502856	0.505394	0.504266	0.507121	0.495007	0.486499
2250	0.540000	0.518622	0.517105	0.481144	0.501340	0.506081	0.500200	0.507000	0.493862	0.482337
2260	0.537190	0.518480	0.514680	0.479612	0.500788	0.505472	0.500382	0.506083	0.493752	0.485755
2270	0.536187	0.518808	0.514868	0.478966	0.497186	0.508569	0.498372	0.506620	0.498612	0.481138
2280	0.535674	0.518096	0.513878	0.481476	0.496273	0.509350	0.501605	0.506293	0.499957	0.481094
2290	0.534323	0.516382	0.515693	0.484797	0.498830	0.510691	0.502774	0.506014	0.501700	0.477826
2300	0.531597	0.516783	0.519490	0.485456	0.496941	0.504582	0.501109	0.506552	0.509480	0.472924
2310	0.533444	0.515886	0.518863	0.483984	0.498154	0.506833	0.503023	0.508855	0.509605	0.475306
2320	0.535058	0.513746	0.516590	0.488779	0.496677	0.507160	0.497485	0.509188	0.511056	0.474264
2330	0.532924	0.512638	0.517347	0.487680	0.493568	0.508719	0.499121	0.510465	0.508309	0.476297
2340	0.532750	0.514553	0.513861	0.489071	0.493701	0.509363	0.503261	0.507995	0.506968	0.474670
2350	0.532739	0.516057	0.511940	0.487825	0.492523	0.510634	0.502715	0.508114	0.505888	0.478240
2360	0.532985	0.514414	0.511988	0.483440	0.491160	0.507811	0.501900	0.510047	0.507780	0.483320
2370	0.528715	0.514086	0.508042	0.486101	0.491655	0.506726	0.502041	0.507941	0.512110	0.484819
2380	0.531241	0.513015	0.511428	0.489706	0.494135	0.506657	0.500477	0.507570	0.515246	0.483465
2390	0.533301	0.512650	0.510858	0.491545	0.494087	0.506382	0.505370	0.505988	0.515923	0.484304
2400	0.532929	0.511597	0.510672	0.491708	0.494581	0.506987	0.510670	0.504593	0.518153	0.482757
2410	0.528186	0.512995	0.510072	0.490461	0.496560	0.505577	0.508244	0.505214	0.516333	0.479484
2420	0.525814	0.514473	0.512776	0.491446	0.498039	0.501735	0.513505	0.502860	0.519064	0.478519
2430	0.524061	0.513358	0.512994	0.489625	0.501130	0.501527	0.507533	0.505198	0.523559	0.478306
2440	0.529179	0.510980	0.513567	0.491179	0.498838	0.498281	0.508300	0.505967	0.526315	0.478790
2450	0.532097	0.511475	0.513563	0.491072	0.500890	0.498027	0.507534	0.508177	0.528492	0.478926
2460	0.530310	0.512824	0.514964	0.488853	0.501850	0.495490	0.513030	0.505707	0.526775	0.476747
2470	0.534219	0.514927	0.515471	0.492125	0.501066	0.495810	0.517355	0.505543	0.525400	0.478927
2480	0.531434	0.516269	0.514485	0.494213	0.498097	0.496369	0.521460	0.506781	0.525478	0.476634
2490	0.531990	0.514034	0.521027	0.494803	0.496969	0.495460	0.523428	0.506452	0.524208	0.476621
2500	0.532051	0.514530	0.518579	0.495114	0.492793	0.495348	0.522982	0.509439	0.522660	0.473660
2510	0.533061	0.514848	0.517866	0.496750	0.491164	0.496267	0.525470	0.511104	0.523591	0.474796
2520	0.529387	0.514722	0.517742	0.497190	0.493046	0.494933	0.526396	0.508589	0.523376	0.473027
2530	0.527606	0.514371	0.515251	0.497578	0.493816	0.495252	0.532778	0.510308	0.524066	0.473085
2540	0.525706	0.517442	0.514387	0.499292	0.491489	0.497112	0.530297	0.509229	0.522163	0.475435
2550	0.523233	0.516843	0.515604	0.497502	0.495631	0.499548	0.529836	0.509060	0.520946	0.473998
2560	0.520299	0.518495	0.515895	0.498118	0.497333	0.498945	0.534130	0.508963	0.519693	0.470814
2570	0.520553	0.518295	0.516393	0.502616	0.497597	0.496196	0.533328	0.509550	0.520375	0.475887
2580	0.520939	0.515896	0.517803	0.498198	0.500895	0.496445	0.530726	0.510433	0.518202	0.481510
2590	0.518520	0.518486	0.513887	0.499844	0.500291	0.496433	0.530426	0.508760	0.520401	0.478291
2600	0.518231	0.517335	0.512338	0.501685	0.501825	0.497093	0.526656	0.507313	0.520987	0.478395
2610	0.522378	0.519458	0.514736	0.504051	0.502813	0.493163	0.531509	0.506997	0.519230	0.480912
