T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2480	0.006000	0.005300	0.006000	0.003800	0.002400	0.003800	0.003600	0.002800	0.004800	0.005900
2490	0.003800	0.005800	0.004400	0.004900	0.003700	0.005600	0.003000	0.003300	0.005000	0.004100
2500	0.002300	0.007900	0.002100	0.004100	0.005100	0.004200	0.002500	0.006100	0.004500	0.003900
2510	0.002100	0.007400	0.002500	0.004400	0.006000	0.004600	0.002900	0.005200	0.004900	0.006700
2520	0.005500	0.005400	0.001100	0.007200	0.004600	0.005500	0.002800	0.006200	0.005900	0.005400
2530	0.004400	0.003800	0.002400	0.007200	0.006500	0.002600	0.002000	0.007000	0.004600	0.004500
2540	0.003600	0.006300	0.004400	0.006300	0.005400	0.005400	0.001800	0.005100	0.003000	0.003200
2550	0.003900	0.006100	0.004800	0.007300	0.006500	0.007200	0.002800	0.005200	0.005800	0.003400
2560	0.004000	0.005300	0.007700	0.005500	0.004600	0.007700	0.003400	0.003600	0.009700	0.002500
2570	0.002500	0.006100	0.005000	0.004700	0.005000	0.007400	0.002500	0.002800	0.006400	0.003100
2580	0.002800	0.005300	0.005500	0.005300	0.006500	0.010000	0.001400	0.002200	0.003900	0.002600
2590	0.007700	0.005600	0.004400	0.002600	0.008100	0.010900	0.002100	0.001600	0.003300	0.003200
2600	0.004700	0.004600	0.005000	0.002500	0.004300	0.010300	0.002600	0.003100	0.002000	0.006000
2610	0.007900	0.003400	0.007500	0.002800	0.002200	0.009800	0.003500	0.004200	0.002600	0.005200
