T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1880	0.111691	0.120011	0.112026	0.116574	0.122114	0.107812	0.126718	0.111986	0.124181	0.106351
1890	0.113857	0.123882	0.113758	0.111513	0.116773	0.109644	0.123346	0.113861	0.119641	0.109551
1900	0.115023	0.125674	0.112229	0.117553	0.118754	0.102909	0.123737	0.113250	0.124247	0.113032
1910	0.111325	0.127024	0.108433	0.109994	0.118651	0.113133	0.120610	0.110629	0.120228	0.107678
1920	0.112696	0.125598	0.107709	0.110653	0.121295	0.102817	0.118367	0.109520	0.123313	0.108000
1930	0.112023	0.121507	0.108043	0.115134	0.115539	0.104042	0.119070	0.111636	0.117277	0.111070
1940	0.110750	0.123764	0.106935	0.108452	0.117462	0.105320	0.116346	0.107453	0.118428	0.104623
1950	0.106222	0.124135	0.105680	0.114368	0.118934	0.110563	0.119503	0.107423	0.121160	0.105275
1960	0.109081	0.119030	0.104738	0.115958	0.115571	0.104328	0.117214	0.106572	0.119421	0.108079
1970	0.108948	0.119527	0.108914	0.117409	0.119316	0.106457	0.122329	0.106957	0.117788	0.109416
1980	0.106193	0.117920	0.103484	0.114289	0.117799	0.103099	0.117626	0.107016	0.117900	0.110612
1990	0.109532	0.121649	0.111068	0.114290	0.115651	0.101365	0.121526	0.111082	0.119166	0.110544
2000	0.106871	0.122197	0.109194	0.115047	0.125393	0.107151	0.113380	0.109567	0.117094	0.108928
2010	0.108300	0.115497	0.113172	0.111557	0.114213	0.103425	0.121345	0.103359	0.115494	0.110658
2020	0.107359	0.116849	0.113632	0.113096	0.116113	0.105698	0.120103	0.107538	0.121196	0.113025
2030	0.108239	0.120261	0.111797	0.110722	0.121370	0.101595	0.119061	0.106960	0.111449	0.110282
2040	0.111702	0.122408	0.113519	0.113003	0.118199	0.100539	0.115080	0.104235	0.112104	0.109376
2050	0.113057	0.121309	0.108731	0.105836	0.114838	0.104882	0.113356	0.106087	0.112087	0.110580
2060	0.111162	0.117198	0.111008	0.113924	0.114762	0.102757	0.110124	0.109112	0.114681	0.109633
2070	0.109010	0.119904	0.110446	0.111322	0.111364	0.100016	0.115625	0.108929	0.115797	0.113082
2080	0.110815	0.115983	0.110355	0.111323	0.119581	0.104398	0.116031	0.103240	0.118934	0.106717
2090	0.108115	0.113864	0.107160	0.113243	0.117424	0.102393	0.115625	0.106725	0.114982	0.107486
